payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,Location,transtype,comment,Card Reference,reasoncode,sepaprovider,invoice #,payment #,Memo
14/10/2025,56012,56012-DDI00044,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,629.64,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDE01232Z0OQQI950,2.0,,ch_3SI8uNKUOwSvugXx1bcpRQUa,CPMT: 56012-DDI00044,CPMT: 56012-DDI00044-14/10/2025,
14/10/2025,56047,56047-DDI00048,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,495.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD2M3QJS49M26R751,2.0,,ch_3SI8uQKUOwSvugXx04OoESHh,CPMT: 56047-DDI00048,CPMT: 56047-DDI00048-14/10/2025,
14/10/2025,55942,55942-DDI00047,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,232.4,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD87891M0503S38G9,2.0,,ch_3SI8uCKUOwSvugXx1ieMIRQr,CPMT: 55942-DDI00047,CPMT: 55942-DDI00047-14/10/2025,
14/10/2025,55957,55957-DDI00045,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,561.8,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD1R944UAGG6RRYH6,2.0,,ch_3SI8uEKUOwSvugXx0jLHpfHH,CPMT: 55957-DDI00045,CPMT: 55957-DDI00045-14/10/2025,
14/10/2025,56683,56683-DDI00046,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,349.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDYVE49P5VQGK2240,2.0,,ch_3SI8w2KUOwSvugXx0DROndFC,CPMT: 56683-DDI00046,CPMT: 56683-DDI00046-14/10/2025,
14/10/2025,56172,56172-DDI00023,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,428.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD5130M7F03R4NDL2,2.0,,ch_3SI8uSKUOwSvugXx0wAKI1Nw,CPMT: 56172-DDI00023,CPMT: 56172-DDI00023-14/10/2025,
14/10/2025,56684,56684-DDI00043,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,242.74,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDIET2765D6V9X0LL,2.0,,ch_3SI8w4KUOwSvugXx0t9DLscK,CPMT: 56684-DDI00043,CPMT: 56684-DDI00043-14/10/2025,
14/10/2025,56692,56692-DDI00043,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,238.71,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDZW83O769Z0T9527,2.0,,ch_3SI8w7KUOwSvugXx01V7cJwA,CPMT: 56692-DDI00043,CPMT: 56692-DDI00043-14/10/2025,
14/10/2025,56723,56723-DDI00044,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,150.6,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDT428YE65F6M124O,2.0,,ch_3SI8w9KUOwSvugXx12xXzdx9,CPMT: 56723-DDI00044,CPMT: 56723-DDI00044-14/10/2025,
14/10/2025,56772,56772-DDI00042,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,495.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD63BTBXA42FKH77S,2.0,,ch_3SI8wBKUOwSvugXx0LRTj9Ch,CPMT: 56772-DDI00042,CPMT: 56772-DDI00042-14/10/2025,
14/10/2025,56845,56845-DDI00042,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,542.52,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDRDF91Z180RA85U8,2.0,,ch_3SI8wGKUOwSvugXx0btT37Uh,CPMT: 56845-DDI00042,CPMT: 56845-DDI00042-14/10/2025,
14/10/2025,56864,56864-DDI00047,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,668.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD974B3ASVXV0IAA4,2.0,,ch_3SI8wIKUOwSvugXx1LBz80mv,CPMT: 56864-DDI00047,CPMT: 56864-DDI00047-14/10/2025,
14/10/2025,56880,56880-DDI00022,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,133.72,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDYIH89L4JEJ2IW1T,2.0,,ch_3SI8wLKUOwSvugXx0wCdcIXK,CPMT: 56880-DDI00022,CPMT: 56880-DDI00022-14/10/2025,
14/10/2025,56910,56910-DDI00047,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,329.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD0H1107IFTDM2PW9,2.0,,ch_3SI8wNKUOwSvugXx1fEI4biJ,CPMT: 56910-DDI00047,CPMT: 56910-DDI00047-14/10/2025,
14/10/2025,56931,56931-DDI00044,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,495.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD2Y351HS382HB4CB,2.0,,ch_3SI8wQKUOwSvugXx1o7O2244,CPMT: 56931-DDI00044,CPMT: 56931-DDI00044-14/10/2025,
14/10/2025,56933,56933-DDI00043,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,219.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDD36CJIQV6938S4O6,2.0,,ch_3SI8wSKUOwSvugXx1HClziIM,CPMT: 56933-DDI00043,CPMT: 56933-DDI00043-14/10/2025,
14/10/2025,56950,56950-DDI00041,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,139.8,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDL3Y09T9T0T8N0JC,2.0,,ch_3SI8wUKUOwSvugXx0GAiTGq4,CPMT: 56950-DDI00041,CPMT: 56950-DDI00041-14/10/2025,
14/10/2025,57007,57007-DDI00044,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,644.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDO7V3P51UPQ2EBXY,2.0,,ch_3SI8wXKUOwSvugXx1Cqo6SzE,CPMT: 57007-DDI00044,CPMT: 57007-DDI00044-14/10/2025,
14/10/2025,57018,57018-DDI00044,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,379.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,DDCARD PAYMENT:MESDDDA4Y7ETBEFV152LQ,2.0,,ch_3SI8wZKUOwSvugXx0ChCsxKW,CPMT: 57018-DDI00044,CPMT: 57018-DDI00044-14/10/2025,
